EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/10/2016,,1,1,21,727,11,539,15,14,9,29,1,1,1,,0,16,917,16,917,16,917,16,917,18,55,18,55,18,55,19,678,21,727,21,727,18,55,16,917,14,352,14,352,14,352,13,864,13,383,13,383,13,383,13,383,13,383,13,383,13,383,12,445,12,445,12,445,12,445,12,445,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2016,,1,1,21,428,10,665,15,37,20,4,1,1,1,,0,11,539,11,539,11,539,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,11,539,15,867,16,388,16,388,18,55,18,55,18,829,19,678,21,428,20,837,21,428,19,678,18,829,17,997,17,997,17,997,16,917,16,917,15,354,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2016,,1,1,21,727,15,354,17,634,13,1,1,1,1,,0,15,354,15,354,15,354,15,354,15,354,15,354,15,354,16,388,16,388,18,55,17,453,19,11,21,727,20,837,20,837,20,837,19,678,19,678,19,678,19,11,19,11,19,11,17,453,17,453,17,453,16,388,16,388,16,388,16,388,16,388,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2017,,1,1,16,388,11,539,14,538,18,11,1,1,1,,0,15,354,15,354,15,354,14,352,14,352,13,383,13,383,11,988,11,988,11,988,11,539,11,539,11,539,14,352,14,352,14,352,14,352,16,388,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,867,15,867,15,867,15,867,15,867,15,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
46415000,1,01/02/2017,,1,1,27,1,14,352,23,1,15,2,1,1,1,,0,15,354,14,352,14,352,15,354,16,917,16,917,18,55,18,55,19,678,22,28,22,28,25,785,25,785,25,785,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,25,785,25,785,25,785,24,502,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2017,,1,1,24,502,15,354,18,683,1,14,1,1,1,,0,24,502,24,502,23,249,23,249,22,28,22,28,19,678,19,678,19,11,19,11,16,917,16,917,16,917,15,354,15,354,15,354,15,354,18,55,18,55,18,55,17,997,17,997,17,997,16,917,16,917,16,917,16,917,17,453,17,453,18,55,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2017,,1,1,28,445,14,352,24,189,4,29,1,1,1,,0,23,872,25,14,27,768,28,445,28,445,28,445,28,445,28,445,28,445,27,768,27,768,27,768,27,1,27,1,25,785,25,785,24,502,23,249,23,249,23,249,23,249,23,249,23,249,23,249,19,678,19,678,16,917,16,917,14,352,14,352,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2017,,1,1,14,352,12,445,13,181,1,25,1,1,1,,0,14,352,14,352,14,352,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,145,13,145,13,145,13,864,13,864,13,622,13,383,12,91,12,91,12,91,12,91,12,91,12,676,12,445,12,445,12,445,12,445,12,445,12,445,12,445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2017,,1,1,11,988,11,539,11,718,1,13,1,1,1,,0,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2017,,1,1,12,445,11,539,12,21,1,27,1,1,1,,0,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,988,11,988,11,988,11,988,11,988,11,988,11,539,11,539,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2017,,1,1,11,539,10,452,10,849,1,30,1,1,1,,0,11,539,11,539,11,539,11,539,11,539,11,539,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,452,11,318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2017,,1,1,11,98,10,241,10,581,13,18,1,1,1,,0,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,10,665,11,98,11,98,10,881,10,665,10,665,10,241,10,241,10,241,10,241,10,241,10,241,10,665,10,665,10,665,10,665,10,452,10,241,10,241,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2017,,1,1,10,241,9,16,9,63,1,26,1,1,1,,0,10,241,10,241,10,241,10,241,10,31,9,824,9,824,9,824,9,824,9,824,9,824,9,824,9,824,9,824,9,824,9,824,10,31,9,416,9,416,9,416,9,416,9,416,9,416,9,416,9,416,9,16,9,16,9,16,9,16,9,16,9,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2017,,1,1,24,502,9,416,18,48,18,1,1,1,1,,0,9,416,9,824,11,539,11,539,11,318,11,98,11,318,13,383,15,867,17,184,17,453,17,997,18,55,17,997,17,453,17,184,23,872,24,502,24,502,23,872,23,872,23,249,23,249,23,249,23,249,22,28,22,635,22,28,22,28,22,941,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2017,,1,1,26,439,22,28,24,347,4,29,1,1,1,,0,22,635,25,785,25,785,26,439,26,439,25,785,24,502,24,502,24,502,24,502,24,82,24,82,25,14,25,462,25,14,25,785,25,785,25,785,25,14,25,14,24,502,23,249,23,249,23,249,22,635,22,635,22,635,22,635,22,28,22,28,22,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2018,,1,1,24,502,14,352,19,364,3,26,1,1,1,,0,22,28,23,249,24,502,24,502,24,502,24,502,22,635,22,635,22,635,20,837,20,837,20,837,20,837,19,678,19,678,19,678,19,11,18,55,18,55,16,388,16,388,16,388,15,354,15,354,14,849,14,352,16,388,16,388,15,354,16,917,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2018,,1,1,38,712,28,445,33,464,9,1,1,1,1,,0,28,445,28,445,28,445,30,52,31,941,31,941,34,13,35,627,38,712,38,712,37,155,37,155,35,627,35,627,34,13,31,226,29,82,29,82,28,445,28,445,30,52,30,52,38,712,38,712,38,712,36,387,36,387,32,663,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2018,,1,1,32,663,24,502,28,73,1,8,1,1,1,,0,32,663,32,663,32,663,31,226,31,226,29,129,26,768,24,502,24,502,25,785,27,1,28,445,29,129,29,82,29,82,29,129,29,129,29,129,28,445,28,445,27,768,27,768,25,785,29,82,29,82,25,785,25,14,25,14,24,502,24,502,24,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/05/2018,,1,1,16,388,13,383,14,571,1,29,1,1,1,,0,16,388,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,383,13,383,13,383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2018,,1,1,15,867,14,352,15,3,4,14,1,1,1,,0,15,354,15,354,15,354,15,867,15,867,15,867,15,867,15,354,15,354,15,354,14,849,14,849,14,849,14,352,14,352,14,352,14,352,14,352,14,849,14,849,14,849,14,849,14,849,14,849,14,849,14,849,14,849,14,849,14,849,14,849,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2018,,1,1,14,849,13,383,13,969,1,18,1,1,1,,0,14,849,14,849,14,849,14,352,14,352,14,352,14,352,14,352,14,352,14,352,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,383,13,383,13,383,13,383,13,383,13,383,13,622,13,864,13,864,13,864,13,864,13,864,13,864,13,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2018,,1,1,13,864,13,383,13,483,1,8,1,1,1,,0,13,864,13,864,13,864,13,864,13,864,13,864,13,622,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2018,,1,1,13,383,12,445,12,865,1,23,1,1,1,,0,13,383,13,383,13,383,13,383,13,383,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2018,,1,1,19,678,11,988,14,82,31,3,1,1,1,0,0,12,445,12,445,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,12,91,12,91,13,864,13,864,15,354,15,354,15,867,16,388,16,388,18,55,18,55,18,55,18,55,18,55,19,11,19,11,19,11,19,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/11/2018,,1,1,33,393,19,678,27,48,16,1,1,1,1,,0,19,678,19,678,20,254,20,254,22,28,22,28,22,28,22,28,24,502,24,502,27,1,27,1,27,1,28,445,31,226,33,393,32,663,32,663,32,663,32,663,31,226,31,226,31,226,29,82,29,82,29,82,29,82,29,82,29,82,29,82,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2018,,1,1,37,93,24,502,31,143,13,31,1,1,1,0,0,29,82,29,82,31,226,31,226,31,226,31,226,32,663,32,663,34,13,35,627,35,627,35,627,37,93,37,93,37,93,32,663,32,663,31,941,31,941,30,52,30,52,28,445,28,445,28,445,28,445,27,768,27,1,25,785,25,785,25,785,24,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2019,,1,1,22,28,11,539,17,655,22,3,1,1,1,,0,11,988,11,988,11,539,12,445,12,445,13,383,13,383,13,383,14,849,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,965,20,254,20,837,20,837,22,28,21,428,20,837,20,837,19,678,19,678,19,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
46415000,2,01/01/1977,,1,1,42,9,27,30,3,30,5,1,1,1,26,1,28,2,27,8,28,2,27,4,27,27,27,4,27,27,27,8,27,8,28,2,28,6,28,6,29,1,28,6,27,8,27,27,27,4,28,6,29,1,29,9,30,7,32,5,34,3,34,7,40,6,39,5,42,3,41,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
46415000,2,01/02/1977,,1,1,40,6,25,2,31,9,1,23,1,1,1,26,1,40,6,40,1,38,4,37,9,36,3,36,3,35,2,35,2,35,2,35,7,35,2,35,2,34,3,33,4,32,9,32,30,7,29,1,27,8,26,6,25,9,25,9,25,2,25,2,25,5,25,9,25,9,25,9,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,
46415000,2,01/03/1977,,1,1,25,5,23,1,24,1,10,1,1,1,26,1,25,5,25,2,24,8,24,5,24,8,24,8,24,1,23,8,23,8,23,1,23,1,23,1,23,1,23,8,23,8,23,8,23,1,23,1,24,1,24,5,24,5,24,8,25,2,24,8,24,5,23,8,23,8,23,1,23,1,23,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
46415000,2,01/04/1977,,1,1,30,3,22,8,25,4,28,20,1,1,1,26,1,23,1,24,5,25,2,25,9,25,9,26,2,25,9,26,6,26,6,26,6,25,9,25,2,24,5,24,5,23,8,23,4,23,1,23,1,23,1,22,8,23,4,23,8,24,1,24,8,25,2,26,6,29,5,29,9,29,9,29,9,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,2,01/05/1977,,1,1,31,1,23,8,27,9,2,13,1,1,1,26,1,30,3,30,7,30,7,30,7,30,7,30,3,29,9,29,1,27,8,26,2,25,2,24,1,23,8,23,8,23,8,25,2,26,2,27,4,28,2,29,1,29,9,30,7,30,7,30,7,30,3,28,2,27,4,26,6,26,6,25,2,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/06/1977,,1,1,24,5,22,8,23,5,12,28,1,1,1,26,1,24,1,23,8,23,8,23,8,23,4,23,4,23,4,23,4,23,4,23,4,23,4,24,5,24,5,24,5,23,8,23,8,23,4,23,4,23,4,23,4,23,1,23,1,23,1,23,1,23,1,23,1,23,1,22,8,22,8,22,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,2,01/07/1977,,1,1,22,8,21,9,22,3,1,22,1,1,1,26,1,22,8,22,8,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,5,22,2,22,2,22,2,22,2,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/08/1977,,1,1,21,9,21,5,21,7,1,20,1,1,1,26,1,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,9,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/09/1977,,1,1,27,4,21,2,22,30,12,1,1,1,26,1,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,5,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,21,2,23,8,24,8,25,9,25,9,27,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
46415000,2,01/10/1977,,1,1,30,7,23,1,26,7,5,20,1,1,1,26,1,27,29,5,29,9,30,3,30,7,30,7,30,3,29,9,29,5,29,5,29,9,30,3,29,9,28,6,27,4,26,6,25,2,24,5,23,8,23,1,23,1,23,1,23,1,23,8,23,8,23,8,23,8,23,8,23,8,23,8,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
46415000,2,01/11/1977,,1,1,29,5,23,1,25,4,28,17,1,1,1,26,1,24,8,24,8,24,5,24,1,23,8,23,8,23,8,25,9,25,2,25,2,25,2,25,5,25,5,25,5,24,5,23,8,23,1,23,1,23,8,25,5,25,9,26,2,26,2,26,2,25,9,25,9,25,9,29,1,29,1,29,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,2,01/12/1977,,1,1,39,5,28,6,30,9,31,1,1,1,1,26,1,28,6,29,1,29,1,29,5,29,9,29,9,30,7,30,7,30,7,30,7,30,7,31,1,31,1,30,7,30,7,29,9,29,9,29,1,28,6,29,1,29,1,29,1,29,1,29,1,29,1,30,7,32,9,33,4,38,4,37,4,39,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/01/1978,,1,1,46,4,33,4,40,9,17,31,1,1,1,34,999984741211,1,42,3,44,1,44,1,42,9,42,9,43,5,42,9,42,3,41,8,40,6,39,39,5,40,6,40,6,42,3,42,9,45,2,44,1,43,5,44,7,42,3,41,8,40,6,40,6,38,4,38,4,37,4,36,3,35,7,34,3,33,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/02/1978,,1,1,51,7,27,38,18,8,1,1,1,34,999984741211,1,32,5,30,7,29,5,28,2,27,8,27,4,27,4,27,27,4,28,6,29,9,32,36,3,39,5,46,4,47,7,46,4,51,7,47,1,47,7,49,47,1,46,4,45,2,42,9,40,6,41,8,40,6,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,
46415000,2,01/03/1978,,1,1,75,2,36,3,47,7,12,3,1,1,1,34,999984741211,1,38,4,37,9,36,3,39,5,40,6,41,8,48,4,55,1,58,6,61,5,67,3,72,68,9,64,4,58,6,55,1,53,49,7,47,7,46,4,45,2,44,1,42,9,40,6,40,1,38,4,37,9,37,4,36,3,36,3,37,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
46415000,2,01/04/1978,,1,1,60,34,7,44,3,10,27,1,1,1,34,999984741211,1,35,2,35,2,36,8,38,4,44,1,49,53,56,5,56,5,60,60,58,6,55,8,55,8,55,8,47,1,44,7,42,9,41,2,39,5,38,4,37,4,36,3,35,2,41,8,35,2,34,7,34,7,34,7,35,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
46415000,2,01/05/1978,,1,1,39,30,7,33,2,5,25,1,1,1,34,999984741211,1,35,2,36,3,35,7,35,2,36,8,35,7,35,2,35,2,35,2,35,2,34,7,34,3,33,8,33,4,32,5,32,5,32,5,32,5,32,5,32,5,32,5,31,6,31,6,31,1,30,7,30,7,30,7,30,7,30,7,30,7,30,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/06/1978,,1,1,32,5,28,2,30,5,12,27,1,1,1,34,999984741211,1,30,7,30,7,30,7,31,1,32,31,6,31,6,31,6,31,6,31,6,31,6,32,5,32,32,31,6,31,1,31,1,31,1,30,3,29,9,29,9,29,1,29,1,29,1,28,6,28,6,28,2,28,2,28,2,28,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
46415000,2,01/07/1978,,1,1,32,9,27,28,1,23,13,1,1,1,34,999984741211,1,28,2,27,8,27,8,27,4,27,4,27,4,27,4,27,4,27,4,27,4,27,4,27,4,27,27,27,27,27,27,27,27,27,30,7,31,6,29,9,29,9,29,9,29,1,29,1,29,1,29,1,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
46415000,2,01/08/1978,,1,1,29,1,24,5,26,1,1,28,1,1,1,34,999984741211,1,29,1,28,6,28,2,28,2,27,8,27,4,27,27,27,26,6,26,6,26,6,26,2,25,9,25,9,25,9,25,5,25,5,25,5,25,5,25,5,25,2,25,2,25,2,25,2,24,8,24,8,24,5,24,5,24,8,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,2,01/09/1978,,1,1,24,8,23,1,24,2,15,28,1,1,1,34,999984741211,1,24,5,24,5,24,5,24,5,24,1,24,1,24,5,24,5,24,5,24,5,24,5,24,5,24,5,24,5,24,8,24,1,24,1,24,5,24,5,23,8,23,8,23,8,24,1,24,1,23,8,23,8,23,8,23,1,23,4,23,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
46415000,2,01/10/1978,,1,1,29,5,23,4,26,23,2,1,1,1,34,999984741211,1,23,8,23,4,23,4,23,4,23,4,23,4,23,4,23,4,23,4,23,4,23,4,23,8,24,5,24,8,25,5,25,9,26,6,27,4,27,4,28,2,27,4,27,4,29,1,29,1,29,1,29,1,29,1,29,1,28,6,28,6,28,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/11/1978,,1,1,40,1,23,8,30,6,30,7,1,1,1,34,999984741211,1,28,6,28,2,27,25,9,24,5,24,1,23,8,27,4,30,7,31,1,30,7,30,7,32,5,31,6,32,5,32,9,33,4,33,4,32,5,32,5,32,31,6,31,6,31,6,31,1,30,7,30,7,30,3,33,4,39,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
46415000,2,01/12/1978,,1,1,42,9,35,2,40,7,1,1,1,1,34,999984741211,1,35,2,36,8,39,5,40,6,42,3,42,3,42,9,40,6,40,1,38,4,37,9,38,4,38,4,38,4,40,1,40,1,39,5,39,5,40,6,40,6,40,6,40,6,40,6,40,6,42,9,42,3,40,6,40,1,40,1,40,1,39,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/01/1979,,1,1,54,4,33,8,42,5,31,7,1,1,1,37,4000015258789,1,40,6,40,6,39,37,4,36,3,34,3,33,8,35,7,35,2,35,2,35,2,37,4,38,4,39,5,40,6,47,7,47,7,48,4,49,7,48,4,46,4,45,2,44,1,44,1,44,1,46,4,50,4,49,48,4,46,4,51,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
46415000,2,01/02/1979,,1,1,70,5,47,7,57,23,2,1,1,1,37,4000015258789,1,49,47,7,47,7,53,54,4,57,9,61,5,65,8,62,9,60,55,8,53,50,4,49,7,49,7,54,4,58,6,60,61,5,60,62,2,65,8,70,5,65,8,58,6,55,8,53,51,7,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,
46415000,2,01/03/1979,,1,1,49,7,39,5,42,7,1,25,1,1,1,37,4000015258789,1,49,47,7,46,4,44,1,42,9,41,8,40,6,45,2,41,8,44,1,44,1,42,9,41,8,41,8,42,3,41,2,41,8,42,9,42,9,42,9,41,8,41,8,40,6,40,6,39,5,39,5,41,8,40,1,41,8,44,1,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,2,01/04/1979,,1,1,51,37,4,42,9,6,18,1,1,1,37,4000015258789,1,45,2,45,8,48,4,49,7,50,4,51,50,4,49,7,47,7,46,4,45,2,43,5,41,8,40,6,39,5,38,4,38,4,37,4,37,4,37,4,38,4,38,4,42,3,39,5,39,5,39,5,41,8,40,6,41,2,40,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
46415000,2,01/05/1979,,1,1,46,4,32,34,8,3,21,1,1,1,37,4000015258789,1,40,6,39,5,42,9,38,4,37,9,37,4,37,4,36,3,36,3,36,8,37,4,36,8,36,3,34,3,34,3,33,4,33,4,32,5,32,5,32,5,32,32,5,32,32,32,32,32,32,32,32,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
46415000,2,01/06/1979,,1,1,32,5,30,7,31,5,1,21,1,1,1,37,4000015258789,1,32,5,32,5,32,5,32,32,32,32,32,32,32,32,32,5,32,31,6,31,6,31,6,31,1,31,1,31,1,31,1,30,7,30,7,30,7,30,7,30,7,30,7,30,7,30,7,30,7,30,7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
46415000,2,01/07/1979,,1,1,30,7,28,6,29,6,1,31,1,1,1,37,4000015258789,1,30,7,30,3,30,3,30,3,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,9,29,5,29,5,29,5,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,28,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
